1000 20 10000
86	6	1.3
339	13	4.0
724	10	4.5
472	15	0.8
327	3	0.8
693	13	3.2
396	12	4.1
76	5	2.0
977	15	2.9
631	12	1.1
974	4	0.1
686	18	4.2
392	9	3.4
159	9	2.6
773	20	1.0
659	11	1.1
69	20	3.3
916	19	0.4
87	10	2.0
567	18	4.8
560	18	1.1
37	11	3.2
488	3	2.1
940	12	1.2
664	11	1.5
845	4	4.1
866	15	0.9
573	9	1.1
295	8	3.6
498	16	3.3
798	19	4.4
213	17	4.1
110	3	2.1
113	7	4.3
84	6	0.6
665	17	4.6
46	20	1.4
682	20	0.3
124	7	3.4
444	6	3.9
161	19	1.8
505	2	2.5
144	1	0.9
70	11	3.2
618	5	2.4
729	18	0.2
315	8	0.3
459	12	5.0
622	20	1.4
965	14	4.2
784	5	0.2
245	20	0.5
720	5	3.2
542	17	1.4
163	11	4.1
621	13	0.5
123	18	4.6
171	3	4.4
936	9	0.8
511	5	0.9
187	18	3.5
760	19	0.9
507	5	0.5
932	7	4.2
442	10	2.6
967	16	1.3
827	11	0.1
989	20	3.0
572	15	3.1
789	12	4.5
436	6	4.8
146	4	3.0
218	1	3.5
145	1	4.1
926	12	3.0
211	7	2.7
739	5	4.2
463	6	2.5
30	5	2.4
33	15	2.6
233	9	3.8
95	10	4.2
938	9	0.5
234	6	2.6
428	9	0.9
408	16	1.0
625	8	0.3
903	14	2.7
548	16	0.5
773	16	0.1
32	11	1.0
67	7	4.6
222	20	4.0
81	14	0.1
236	13	0.2
222	9	3.5
727	2	4.1
180	11	4.8
732	10	4.3
877	16	3.6
615	4	4.1
684	16	4.8
307	13	2.3
76	1	4.3
426	11	3.9
346	15	0.6
162	14	1.7
255	8	3.0
8	14	3.5
530	2	2.8
738	20	3.6
928	11	0.8
344	15	4.0
391	2	1.2
192	19	3.7
32	6	1.5
329	2	0.3
512	5	1.4
511	8	0.0
879	4	0.4
702	1	3.7
631	19	2.9
113	5	0.0
916	5	5.0
230	19	1.0
899	3	2.7
820	17	0.9
466	9	1.5
566	7	4.7
787	18	0.5
616	3	3.8
646	15	3.2
529	17	4.6
886	5	0.1
295	18	2.0
592	8	0.0
608	17	1.2
794	14	2.3
232	13	3.0
129	7	4.6
229	3	0.2
636	20	0.5
823	13	0.0
309	17	3.6
586	6	1.3
704	2	0.7
889	20	0.7
743	8	0.6
704	14	4.0
209	8	2.6
605	14	0.7
473	9	5.0
380	9	2.9
77	1	4.8
806	16	2.6
946	18	4.9
942	20	1.5
643	3	1.4
343	6	4.0
364	5	2.3
221	3	4.5
112	3	1.3
180	10	3.5
498	10	4.5
984	11	1.4
900	2	5.0
224	3	0.9
581	16	3.3
503	9	2.6
360	13	3.6
353	8	2.7
337	14	3.9
909	11	4.2
224	14	2.7
283	3	0.6
523	8	4.5
385	18	2.0
274	3	1.8
505	12	3.1
179	10	1.5
485	20	2.4
559	11	3.1
428	3	2.0
638	13	2.0
673	16	2.8
383	9	1.2
835	15	4.4
701	4	0.3
300	7	4.0
704	12	4.5
865	16	3.3
715	11	2.2
448	3	1.9
323	6	3.7
488	13	3.2
147	7	3.6
452	12	0.6
648	12	2.4
526	16	1.5
886	4	1.3
155	9	3.0
264	2	4.2
440	7	1.6
304	5	1.9
989	5	2.3
335	8	0.1
108	5	2.8
184	18	1.6
431	12	0.5
729	1	2.1
492	5	0.9
795	11	3.8
186	3	2.9
204	7	3.8
23	19	3.7
884	17	4.3
433	17	0.6
640	9	4.7
974	20	3.1
905	19	3.1
948	20	1.9
340	4	0.2
315	19	4.9
620	15	4.7
909	8	4.1
837	1	2.6
346	1	4.7
662	8	4.3
406	7	1.6
930	12	4.6
638	18	2.4
911	5	1.9
643	15	1.5
765	14	0.6
324	10	4.7
324	19	4.1
583	9	3.5
919	5	1.4
647	20	2.8
295	5	0.2
433	4	3.9
425	8	2.8
811	14	1.4
380	16	1.5
724	20	1.5
344	5	2.2
981	20	2.8
939	16	0.6
108	11	2.0
11	18	3.9
518	1	2.1
315	19	1.9
533	1	4.2
141	9	1.6
967	10	1.2
78	12	2.9
568	4	0.7
724	19	4.5
107	10	2.2
461	6	4.6
440	19	3.7
382	8	1.1
118	14	0.5
701	17	0.2
550	18	1.4
713	12	4.0
634	9	1.6
878	18	1.2
440	3	2.5
119	16	3.2
741	17	1.5
751	1	0.9
84	18	4.3
155	20	2.1
557	1	1.4
798	8	1.6
842	1	3.8
272	4	0.1
163	17	4.6
335	18	3.0
665	18	3.5
353	16	2.2
403	11	4.2
254	2	4.5
975	19	4.9
750	7	3.5
898	14	1.1
262	12	1.3
394	2	1.4
219	16	2.1
324	10	3.5
917	2	2.5
92	14	4.8
464	10	0.3
468	19	1.5
107	6	2.9
545	11	1.0
690	20	2.1
212	2	1.1
932	11	1.4
322	9	4.6
403	1	0.8
821	15	4.7
886	13	1.2
836	5	3.4
915	6	2.1
143	2	1.4
934	12	2.8
508	1	1.6
592	16	1.1
811	12	1.4
812	19	2.6
123	11	1.0
949	4	2.9
405	11	1.4
465	6	3.6
192	3	0.8
609	18	2.9
917	10	1.8
768	16	4.2
469	9	3.3
98	14	1.0
216	1	4.0
624	20	5.0
321	20	2.3
614	8	1.2
547	14	1.2
725	17	3.4
949	8	3.0
323	18	3.6
788	11	1.7
735	8	0.3
535	3	3.0
380	7	0.7
414	3	1.1
181	9	1.6
890	11	1.1
532	11	1.5
881	7	2.5
477	3	4.7
133	5	3.7
411	11	1.8
562	4	2.3
679	17	0.3
627	7	3.5
804	15	1.5
577	14	1.4
153	17	3.8
708	8	0.4
571	6	2.2
970	13	4.9
570	1	0.3
509	6	3.2
292	19	4.3
89	15	2.2
958	5	0.4
719	4	2.1
737	7	0.1
699	3	4.2
994	19	1.1
663	15	2.2
790	11	0.3
648	9	2.7
909	19	4.4
770	3	4.2
624	16	2.6
747	5	3.4
520	11	3.4
268	16	4.9
547	15	3.1
403	2	4.6
880	19	0.6
263	8	1.0
131	14	1.0
124	15	1.0
615	14	3.6
361	19	3.1
988	7	3.2
591	5	0.0
737	5	3.3
185	17	4.2
579	12	4.5
691	6	4.2
25	7	1.3
647	14	0.3
116	10	3.6
68	20	3.7
16	10	1.0
747	15	3.5
126	14	0.7
177	9	0.8
868	12	0.2
67	5	1.4
458	18	1.2
114	3	2.5
33	16	5.0
675	4	2.1
972	4	2.4
372	14	2.3
830	7	4.9
994	20	3.7
77	13	3.5
531	4	3.3
399	18	1.0
140	6	0.3
701	10	0.7
554	6	0.3
188	19	4.8
58	9	4.8
791	18	2.8
906	11	1.9
153	17	0.1
163	3	3.5
223	8	3.8
258	18	2.2
320	12	1.7
644	1	1.7
531	9	1.4
528	5	2.8
83	7	4.3
480	2	0.6
75	10	3.3
151	15	4.4
858	4	2.5
864	6	1.8
427	13	0.3
80	7	0.9
991	18	2.2
189	19	4.7
586	9	1.4
944	15	4.8
389	2	4.3
95	16	0.4
563	3	1.3
435	13	1.4
446	11	3.1
424	17	2.0
457	20	3.2
412	16	3.2
466	8	3.9
796	20	2.7
902	5	2.8
433	4	4.5
601	7	4.5
624	1	0.6
55	14	0.8
987	12	2.8
868	2	1.8
20	15	3.7
813	4	1.5
605	3	2.7
860	11	3.1
709	16	1.6
995	17	3.6
45	6	0.1
704	11	4.1
811	20	0.1
602	19	3.8
417	18	1.6
96	18	3.0
462	14	4.9
3	3	4.6
177	13	4.9
727	10	2.3
107	17	4.5
961	6	4.3
72	13	1.8
609	13	3.5
878	10	1.8
362	13	0.7
328	15	4.0
402	13	3.7
229	2	0.8
867	16	4.6
999	5	1.9
92	8	2.6
645	2	0.9
891	1	4.4
352	6	0.6
236	10	2.7
961	5	3.0
366	3	1.8
878	11	2.1
704	8	1.8
1000	17	3.3
525	7	0.1
962	1	3.9
665	18	3.3
349	5	4.3
124	1	2.4
60	1	0.4
1000	17	2.9
870	10	1.0
259	1	3.3
926	14	0.3
404	2	2.7
16	11	1.1
385	7	0.6
48	5	2.3
194	9	2.2
313	11	2.7
408	19	3.3
109	19	1.2
538	2	0.5
455	15	4.9
364	12	0.4
949	11	4.5
761	18	2.6
699	9	4.8
445	2	2.6
916	11	3.1
331	15	4.6
85	20	3.8
209	17	3.1
833	4	1.1
293	1	2.5
420	19	0.1
163	9	2.7
128	15	3.4
931	4	4.3
612	5	0.7
326	20	3.0
656	18	3.5
831	14	4.9
265	8	5.0
337	7	2.1
90	1	2.1
419	7	0.9
743	12	2.2
119	6	4.2
987	11	4.1
572	3	2.8
18	7	4.8
71	18	3.0
462	3	0.7
661	13	0.9
559	11	4.1
243	10	1.3
197	1	3.9
170	19	0.3
271	10	2.5
405	15	4.6
860	13	2.1
465	13	3.7
833	12	2.3
245	14	2.7
726	16	4.0
559	11	1.6
877	19	3.9
898	2	4.1
340	8	2.1
778	7	0.1
672	6	0.2
195	19	1.3
109	14	3.1
135	9	4.2
949	3	3.9
276	7	0.6
775	10	2.5
64	12	1.7
490	14	3.6
586	9	3.8
424	1	2.9
601	5	1.6
916	6	0.6
965	2	1.0
79	13	0.2
687	14	2.7
871	2	4.7
661	13	0.2
790	3	2.2
381	20	2.4
362	17	4.3
423	3	4.5
598	7	2.4
965	14	2.3
277	1	2.4
775	19	3.3
524	2	3.6
232	20	1.1
934	16	3.1
591	9	3.5
268	1	1.4
527	14	4.4
830	16	0.3
728	20	1.6
199	4	4.4
806	1	3.7
832	5	4.4
632	7	2.0
225	12	3.4
6	1	4.4
367	12	1.7
217	15	3.3
842	16	2.6
558	20	2.2
535	10	0.9
470	20	0.6
188	4	1.4
590	16	2.5
606	10	3.3
939	2	0.8
788	2	3.5
293	8	0.1
595	13	1.5
168	14	2.9
421	1	1.6
703	20	1.9
411	9	4.3
715	4	0.5
447	7	0.9
281	4	3.7
489	20	0.8
914	7	3.5
601	1	2.0
481	15	2.6
189	16	3.2
235	5	3.4
144	14	0.7
553	9	0.1
820	7	2.9
996	1	3.1
606	9	1.1
446	9	4.3
701	19	4.3
36	8	3.1
260	9	4.5
302	13	2.9
658	5	3.3
394	14	0.6
539	16	1.1
28	2	1.1
131	2	3.4
130	11	4.2
960	18	4.3
567	9	2.0
905	3	4.1
990	5	0.7
280	17	1.3
31	16	0.2
164	11	4.7
523	15	3.3
342	19	4.6
229	7	2.5
953	13	2.8
254	19	0.2
227	15	3.1
8	14	4.5
922	9	3.3
870	7	4.2
13	7	0.5
115	12	0.7
243	12	1.3
341	12	2.7
346	14	3.2
50	9	1.6
140	11	3.4
974	20	0.5
408	9	2.2
596	7	4.1
188	10	2.2
878	4	0.8
639	18	2.4
620	9	0.2
95	20	1.8
475	1	4.9
206	13	0.3
538	18	4.4
65	2	2.8
925	4	1.5
538	13	2.1
817	16	2.0
592	1	2.4
913	19	4.8
217	14	4.4
642	4	1.0
316	19	0.6
784	16	2.7
210	7	2.0
879	2	2.0
109	9	1.4
714	2	3.7
657	14	3.7
814	14	3.4
16	10	3.2
538	5	2.5
380	20	3.9
400	3	3.4
641	12	0.8
121	13	1.0
660	10	3.4
731	1	1.2
84	14	3.5
780	16	2.7
108	13	3.7
233	7	3.6
541	8	4.1
480	16	2.7
637	6	4.5
169	12	1.1
497	17	2.7
663	10	5.0
181	6	2.7
792	15	1.2
443	14	2.7
397	19	1.0
850	9	2.8
753	20	1.0
152	5	4.6
255	13	1.1
785	3	3.2
648	2	2.5
673	20	1.9
755	15	0.3
298	20	2.2
978	14	1.9
489	15	2.0
180	15	0.8
697	9	0.7
104	6	4.9
641	10	1.9
129	8	3.2
448	10	1.1
806	11	0.1
585	18	0.2
613	17	4.3
357	1	0.8
571	1	0.4
773	20	3.8
225	7	1.4
909	13	5.0
810	15	2.9
351	15	0.1
515	20	4.3
996	4	4.9
644	1	2.3
839	13	1.2
178	11	3.3
633	20	4.8
387	1	0.5
588	3	3.8
820	19	4.9
91	18	1.0
914	20	4.0
80	5	3.6
5	8	4.4
731	15	1.0
439	3	1.4
376	10	2.4
622	10	0.5
665	11	4.4
470	20	1.0
153	1	4.1
437	20	0.3
765	7	1.7
626	4	0.1
362	15	4.0
251	10	1.5
118	8	0.1
675	6	4.7
584	6	4.5
962	12	4.8
297	9	2.9
608	4	4.8
272	1	0.2
742	5	1.2
374	8	3.0
143	13	1.2
937	1	4.1
91	5	3.9
986	18	2.3
844	17	2.9
329	20	4.8
796	12	0.1
268	11	3.2
617	3	4.1
583	9	0.0
456	6	1.2
973	8	3.1
788	17	3.7
405	15	1.0
975	16	1.6
95	14	1.8
548	10	0.5
56	15	0.8
382	4	2.7
658	3	5.0
643	5	2.6
119	20	4.9
525	2	2.6
868	16	3.3
271	14	1.3
395	5	3.9
376	5	2.6
281	18	3.1
791	17	1.8
525	15	4.9
241	6	4.1
949	16	2.7
265	20	2.5
574	12	1.9
490	13	1.7
893	13	2.0
197	4	4.8
479	5	2.4
36	2	1.9
539	1	1.7
851	14	1.6
962	2	2.5
245	18	4.4
781	5	2.7
985	13	1.8
271	7	2.9
343	16	2.2
544	20	0.6
629	1	3.8
132	4	3.4
486	10	1.6
505	2	2.1
120	1	0.3
16	20	4.5
270	9	1.0
964	8	4.9
775	3	2.1
197	14	0.2
934	3	3.9
935	5	2.9
644	2	2.0
99	10	5.0
898	7	1.6
798	3	4.9
819	2	4.8
924	8	3.8
764	13	0.6
990	18	1.8
410	16	4.2
396	16	2.8
763	16	0.6
799	7	4.6
969	20	3.1
936	1	2.8
79	2	4.4
241	1	0.2
84	14	3.7
845	10	3.0
845	20	0.8
144	12	1.8
149	17	2.7
843	3	2.0
861	7	3.8
7	11	1.5
3	14	0.2
279	2	2.4
909	15	4.2
505	20	1.2
192	19	3.4
237	20	0.1
936	20	0.4
550	20	3.2
890	4	1.9
294	11	1.8
881	2	4.5
250	7	1.7
180	13	4.7
414	3	2.7
328	11	0.2
353	5	1.6
933	18	2.4
516	20	0.5
27	18	0.8
607	11	1.1
69	19	1.2
750	1	1.1
973	15	1.8
905	13	5.0
855	14	3.1
146	6	1.6
807	2	2.3
834	2	4.9
239	20	1.6
647	11	0.3
958	4	2.2
271	15	0.4
975	18	2.8
268	10	2.5
177	9	2.2
975	3	1.1
590	3	0.6
972	6	0.3
474	13	1.0
724	7	2.6
195	10	1.9
983	20	1.8
416	11	0.7
273	6	3.7
399	16	0.4
659	11	4.0
14	19	1.4
553	13	0.1
81	15	5.0
913	15	3.5
252	9	1.6
479	11	1.6
378	3	0.4
978	20	2.9
342	16	2.0
442	8	4.4
805	10	3.0
430	20	2.1
519	18	0.6
162	1	4.5
661	1	4.5
998	18	3.7
222	7	0.3
359	11	4.8
258	3	0.2
351	14	4.0
666	19	2.2
982	18	4.9
516	13	1.5
14	15	1.7
888	2	2.4
151	7	2.1
865	2	4.3
848	18	0.5
237	20	4.1
299	15	3.0
746	9	1.9
204	5	4.9
473	5	1.4
286	5	3.0
301	18	4.2
141	18	3.9
135	4	4.2
435	6	1.1
253	15	3.8
226	17	0.2
513	2	4.6
839	15	4.5
600	9	3.3
95	15	0.8
55	15	4.5
599	17	4.7
727	14	0.5
462	18	3.5
839	15	0.0
171	10	3.9
204	15	0.1
497	12	2.6
530	6	4.4
672	15	0.8
621	10	4.7
734	20	1.1
23	10	3.1
913	15	2.6
135	17	1.0
150	6	4.1
478	3	1.0
163	18	2.8
471	11	3.7
909	1	3.9
531	14	4.3
29	17	4.6
751	2	5.0
110	3	4.0
791	12	0.7
332	3	3.5
874	20	2.3
288	3	0.7
21	19	1.6
550	16	2.3
587	2	3.0
762	3	0.6
506	4	2.4
564	18	0.3
18	6	3.0
552	20	1.8
102	19	3.1
392	14	5.0
125	9	3.1
585	5	0.3
935	13	4.9
148	4	4.8
766	5	2.3
228	4	3.4
640	19	3.7
18	3	0.7
132	2	4.5
949	20	1.4
847	17	1.9
529	6	3.2
604	9	5.0
210	5	3.0
528	4	4.1
719	5	2.6
563	18	1.7
484	3	0.6
88	9	0.7
353	16	4.5
80	4	1.3
319	10	3.2
52	20	0.5
204	13	1.8
134	9	4.8
370	18	3.2
373	8	1.5
115	20	2.7
714	5	2.1
430	8	3.0
866	19	1.5
756	2	1.0
242	7	0.1
414	13	1.4
600	20	1.7
156	15	3.3
818	18	4.8
221	12	4.4
216	15	2.6
698	6	4.3
990	20	0.7
43	19	1.3
708	6	3.2
959	20	1.9
878	5	0.0
583	15	2.0
761	10	5.0
47	5	1.1
554	9	3.3
817	5	2.4
716	16	0.2
873	19	3.4
612	12	2.2
302	16	1.8
632	1	4.7
325	4	1.0
73	15	4.2
879	2	1.6
364	6	4.1
123	2	2.1
881	3	4.1
850	19	4.4
428	19	0.3
484	18	0.9
564	6	2.6
388	18	2.9
169	7	4.7
993	11	1.0
265	19	1.8
992	10	2.3
633	4	1.3
189	12	4.2
271	13	4.7
125	19	1.0
858	9	3.9
939	9	3.7
909	19	0.5
27	3	0.0
876	15	4.0
202	18	0.9
708	4	1.5
247	18	4.3
914	12	4.1
738	8	0.9
799	18	2.7
158	14	0.6
489	18	2.4
217	16	4.7
38	2	0.8
933	17	2.4
497	7	2.8
266	11	1.6
183	3	3.4
322	6	2.0
315	9	0.9
41	16	4.6
67	17	4.7
267	19	3.0
31	6	2.7
13	4	1.1
215	10	1.3
740	4	4.0
576	20	0.9
626	7	3.0
559	19	3.4
981	20	1.3
548	2	3.9
106	12	1.4
525	16	4.9
125	2	1.1
561	7	1.8
191	5	3.5
941	7	4.5
988	20	2.8
229	16	3.1
306	5	3.9
579	19	0.1
694	17	1.3
581	17	3.3
388	20	0.9
531	15	0.3
35	3	1.4
772	11	4.1
574	6	2.6
36	4	1.4
1	2	1.5
905	7	4.0
464	19	0.8
599	12	3.1
947	17	1.5
727	11	0.1
732	16	4.4
620	9	0.7
451	13	2.8
985	15	0.7
367	6	4.7
424	19	1.7
758	19	4.5
959	15	1.5
323	20	1.3
520	1	3.0
271	12	1.2
463	17	3.8
495	17	0.4
780	6	4.1
230	8	0.9
225	3	4.4
275	4	3.6
368	12	0.2
886	15	4.2
789	10	2.7
994	12	2.8
810	20	2.4
491	11	4.8
48	18	0.9
946	17	3.6
104	16	0.1
185	8	0.3
578	16	2.3
949	11	0.1
91	7	1.0
821	19	1.5
985	8	1.5
639	17	2.6
972	17	3.6
150	15	3.5
571	1	2.5
763	16	0.8
221	12	2.7
641	10	3.9
154	7	3.0
503	5	2.9
420	15	2.4
676	13	1.6
412	7	0.3
8	18	2.7
148	7	2.9
373	11	1.6
793	14	0.9
506	2	1.6
93	20	3.3
464	9	3.8
273	19	2.4
523	11	2.7
527	19	1.4
295	19	2.7
794	18	2.6
972	13	0.5
657	8	4.2
486	2	4.6
249	16	2.6
394	8	3.4
790	5	2.0
500	12	2.2
836	2	1.9
471	11	2.9
300	13	1.4
597	19	3.2
696	10	2.7
102	15	2.3
847	15	2.7
545	11	2.9
21	12	0.6
508	13	1.3
404	14	1.8
79	20	1.9
934	19	2.1
475	19	0.0
229	2	2.7
450	8	2.5
830	20	0.3
23	16	4.6
949	12	0.2
668	13	0.5
902	11	1.4
686	10	2.4
998	17	1.2
556	18	4.0
722	15	0.8
47	13	0.5
28	1	1.2
918	9	1.6
169	7	3.3
343	20	4.0
277	7	3.4
884	18	4.3
315	5	3.6
866	20	1.0
479	16	1.4
459	3	2.5
69	19	0.1
764	18	2.8
285	13	0.5
53	20	4.7
552	7	4.5
883	17	4.4
251	13	1.6
345	9	2.5
448	12	1.3
559	2	0.4
344	5	3.3
62	6	3.3
470	12	2.7
610	13	2.0
725	9	4.9
757	20	4.7
817	19	4.8
563	1	3.3
962	1	1.0
139	16	2.1
529	14	1.6
453	18	2.4
876	2	1.8
158	2	0.5
525	1	2.9
661	8	1.5
13	20	0.3
507	4	4.5
729	12	1.6
83	17	4.4
155	20	3.8
847	12	3.0
782	18	4.2
417	14	1.0
765	7	3.9
710	8	4.1
902	15	4.4
893	19	4.5
54	17	2.9
852	8	2.5
253	14	0.0
271	7	1.9
200	13	2.1
715	20	1.7
639	18	3.5
480	1	1.2
465	8	4.6
733	5	3.2
159	4	0.8
392	8	2.2
377	14	1.3
712	10	4.3
693	9	1.8
719	12	3.8
953	16	0.6
434	2	0.5
917	11	2.9
538	9	2.4
458	5	4.7
232	20	4.2
846	20	1.8
142	7	0.5
444	2	2.6
23	9	1.4
350	1	0.9
323	4	3.3
850	2	1.1
155	8	1.7
788	16	2.4
696	8	2.3
958	2	0.8
230	14	4.7
744	15	1.6
677	14	4.1
56	12	0.6
73	13	1.4
283	8	0.8
239	8	0.8
274	9	3.4
375	1	2.1
410	14	4.7
890	1	3.8
552	13	2.8
265	11	1.9
641	2	3.4
300	13	3.4
197	9	1.6
308	8	0.7
170	2	0.8
96	3	3.2
757	10	4.2
448	12	4.9
844	18	4.1
109	5	3.3
255	6	4.7
280	12	1.9
116	4	2.7
542	10	3.7
186	13	1.7
940	4	0.0
195	15	1.9
835	13	2.1
869	5	3.6
52	19	0.9
736	7	1.5
613	16	0.6
758	19	4.7
826	20	3.4
736	9	3.1
382	6	0.0
817	20	4.0
528	14	3.3
341	9	1.6
887	2	0.3
866	20	2.7
706	15	2.3
22	13	4.7
806	11	3.1
32	10	0.1
949	18	1.6
779	7	4.4
832	18	0.5
200	6	1.7
464	17	2.6
983	2	0.5
816	20	4.0
672	9	1.8
318	2	3.3
767	15	4.9
748	7	4.6
375	19	3.7
822	12	3.0
696	13	1.1
739	14	3.2
911	14	1.6
847	15	0.4
721	14	0.7
757	4	0.3
437	13	4.8
953	1	0.9
15	11	2.3
277	5	2.0
188	16	4.7
63	16	0.7
298	2	1.2
406	14	3.8
14	19	3.4
87	20	0.7
126	16	4.4
547	2	0.5
515	19	3.4
78	4	0.7
753	3	2.0
467	17	1.9
922	12	3.8
230	17	2.5
929	15	2.4
326	14	2.8
345	18	4.7
799	11	3.8
654	14	4.3
696	9	1.4
714	5	0.8
404	9	2.4
829	1	2.0
958	5	4.6
119	1	0.2
731	9	3.7
321	19	0.0
883	2	3.9
941	15	4.8
882	6	2.0
806	17	3.8
125	14	4.4
199	1	1.4
475	7	0.8
225	20	2.0
251	5	3.3
237	6	3.4
570	5	4.8
880	12	1.3
935	18	0.5
254	16	1.1
240	9	0.1
92	5	0.9
314	3	0.7
265	6	4.9
567	17	3.7
912	1	3.3
711	6	3.5
961	12	3.5
716	16	3.7
361	17	1.6
643	2	0.9
140	5	3.9
805	6	3.2
347	15	3.8
622	11	0.9
779	17	3.2
687	12	0.4
364	5	1.7
477	6	1.2
167	17	0.6
766	11	3.2
615	9	2.2
528	18	1.8
700	5	2.0
998	15	0.1
18	6	3.8
107	6	2.9
891	14	4.7
253	8	4.1
627	14	0.8
921	5	2.7
574	18	2.7
627	16	0.2
782	1	1.0
407	19	4.8
241	19	2.6
437	8	2.5
649	11	2.9
291	3	4.9
954	11	3.2
152	20	2.8
168	13	3.1
237	2	1.7
260	19	0.1
259	12	0.3
271	14	3.3
297	1	0.3
994	4	2.4
980	19	1.6
840	12	2.5
460	10	4.8
579	11	1.3
977	17	0.0
401	20	0.7
780	18	3.1
163	7	4.4
365	15	1.6
126	5	2.3
530	15	1.6
670	16	2.8
335	19	4.9
646	12	2.3
382	6	0.7
675	17	2.5
292	9	1.8
806	10	0.4
957	12	2.1
571	9	0.8
390	10	4.3
644	5	3.8
333	13	0.9
891	4	4.9
343	4	2.9
91	18	0.1
1000	13	0.3
708	12	0.7
467	14	2.5
152	10	2.8
639	20	0.4
181	12	4.7
79	8	3.5
877	8	4.1
704	12	1.3
73	15	2.1
411	20	0.9
638	7	0.2
758	3	1.7
796	14	3.0
830	19	1.3
118	14	1.3
139	20	0.3
402	1	3.0
187	20	0.9
775	12	0.1
330	9	4.7
239	9	0.1
489	19	3.9
220	12	1.0
846	17	1.4
777	2	2.5
776	3	3.1
861	16	1.4
628	20	0.5
577	8	2.4
538	20	2.6
911	15	2.4
46	1	1.7
620	18	1.7
222	15	2.6
400	3	2.5
376	12	2.3
758	15	1.8
401	17	1.5
494	8	2.5
166	11	0.7
974	3	3.4
866	10	3.8
632	5	1.0
670	19	3.4
939	8	4.4
922	11	2.4
778	2	1.9
357	4	0.8
654	20	3.3
558	2	1.7
750	3	2.2
254	19	1.9
170	10	2.1
18	16	1.9
382	6	3.1
132	8	1.1
450	8	2.4
277	1	4.9
842	3	2.9
784	1	1.9
809	7	2.7
249	16	2.5
65	6	4.5
687	5	1.1
821	8	2.9
715	1	2.4
309	8	1.8
165	5	4.0
211	15	3.7
977	2	4.2
548	14	3.3
868	16	1.2
839	7	0.2
467	14	2.0
142	14	4.9
924	1	4.6
967	2	3.2
99	4	0.2
179	13	4.6
149	16	0.1
183	2	3.1
867	8	4.2
892	5	1.1
100	16	0.3
827	12	4.3
344	1	1.2
577	12	3.7
789	11	4.2
971	2	0.7
974	12	1.3
906	11	1.4
871	15	2.3
581	1	2.9
576	16	4.1
548	16	4.9
437	3	2.4
62	15	4.6
556	16	0.5
325	17	3.1
979	11	1.0
256	13	1.2
108	14	1.7
591	6	1.2
841	7	1.4
569	11	1.2
850	14	3.9
839	9	0.9
446	18	4.7
271	8	2.5
505	4	3.4
867	17	4.1
553	16	4.5
288	17	4.7
21	14	3.4
386	20	2.2
58	5	4.6
478	12	1.2
983	16	3.4
422	18	2.3
653	3	1.1
236	10	3.8
836	20	3.3
445	4	2.4
481	15	0.3
610	8	4.0
37	16	4.6
66	6	0.3
322	18	1.7
33	7	0.8
217	1	2.7
142	6	0.2
453	10	4.3
654	17	0.3
796	10	3.6
535	12	1.2
12	6	4.0
164	11	0.2
655	1	4.0
241	7	2.9
83	16	0.3
896	11	1.0
206	15	4.5
254	1	5.0
993	7	2.8
332	8	1.1
397	1	0.3
794	15	3.3
979	13	2.2
47	2	2.9
936	10	4.8
969	1	1.7
467	18	2.5
732	20	3.3
510	6	0.8
427	13	3.9
934	7	1.0
482	8	3.4
277	12	3.4
714	16	4.7
888	9	1.2
195	2	4.7
439	3	0.0
52	12	2.9
64	10	2.8
230	17	2.9
794	18	4.1
437	12	0.4
71	10	0.2
215	18	2.6
200	12	2.4
351	20	3.3
754	13	1.6
345	6	3.4
585	2	0.3
797	2	1.4
105	9	0.5
770	6	0.5
204	5	3.6
461	19	2.1
243	7	3.8
618	10	4.0
398	20	1.6
121	7	3.1
323	8	0.2
164	4	0.3
271	5	4.3
168	6	1.4
455	3	4.0
382	10	2.1
73	12	3.2
372	5	4.2
438	14	2.2
474	6	0.7
530	8	1.7
261	1	0.8
703	1	2.6
166	19	3.0
433	4	4.3
607	11	1.3
578	10	3.0
87	9	2.8
939	8	2.6
592	2	0.1
639	1	3.5
123	3	4.4
659	2	3.9
109	14	4.4
490	8	3.4
929	6	1.5
819	16	3.7
98	7	4.3
600	16	2.9
889	8	1.9
819	2	4.7
751	9	0.7
900	15	1.5
844	4	1.9
20	10	4.0
35	18	3.0
711	3	3.8
879	17	2.4
729	19	0.2
64	11	5.0
667	3	2.4
70	12	4.3
990	16	2.0
704	11	1.4
22	6	2.0
769	17	3.2
84	16	3.4
201	18	0.6
156	10	0.8
190	13	4.8
197	12	4.0
876	19	2.5
837	16	3.8
890	2	2.8
202	20	0.3
613	20	4.1
855	20	0.4
141	3	0.4
694	19	2.8
22	7	1.1
521	17	2.0
940	20	1.9
601	7	2.4
621	7	3.1
785	7	0.3
509	6	2.2
184	8	0.5
191	9	4.4
663	14	4.8
395	7	1.6
801	7	2.4
652	4	3.7
504	4	1.0
456	19	2.5
309	8	2.2
424	17	2.5
79	1	4.2
622	5	3.7
970	18	2.0
719	3	0.3
872	5	4.8
687	15	1.9
639	6	2.4
627	5	1.2
308	20	1.8
656	9	0.2
856	4	1.8
239	12	1.0
523	16	1.4
400	13	3.5
408	13	0.5
928	4	3.8
836	16	2.2
70	2	2.6
344	10	4.1
872	2	0.9
30	14	0.4
877	2	5.0
